Tweets,id tweets,date tweets,username,id user,quote count,reply count,retweet count,favorite count,url tweets
@puszPyt4n1h Thanks ka! H-3 sebelum Bromo kebakaran tuh videonya hehe.  Template kamu juga keren ka!,1.70481733768443E+018,2023-09-21 11:18:21+00:00,gempitakkkk,1.59151567117888E+018,0,0,0,0,https://twitter.com/gempitakkkk/status/1704817337684435141
pemadam kebakaran untuk memadamkan api. Semoga mereka mendapatkan hikmah dari kejadian ini dan tidak mengulangi kesalahan serupa. #IslamTidakButuhPrewedding #Bromo #Kebakaran,1.70507788290795E+018,2023-09-22 04:33:40+00:00,SriWula13,1.67866621348717E+018,0,0,0,0,https://twitter.com/SriWula13/status/1705077882907959705
"kerugian), kata Kepala Balai Taman Nasional Bromo Tengger Semeru (TNBTS), John Kenedie, dilansir dari Antara. Diharapkan kebakaran ini segera dapat dipadamkan dan tidak menimbulkan kerusakan lebih lanjut. #SaveGunungBromo #StopKebakaranHutan""",1.7051059078884E+018,2023-09-22 06:25:02+00:00,divaseptianii,1.69064068975809E+018,0,0,0,0,https://twitter.com/divaseptianii/status/1705105907888402753
"Bahkan, kabarnya kebakaran di bromo masih belum padam dan pusaran api masih muncul beberapa hari setelahnya, lho Dongan BK. Parah kali, ya kan! Nah, Dongan BK sebagai warga Negara Indonesia yang baik dan cinta lingkungan, sebaiknya kelen pertimbangkan hal-hal berikut ini dulu ya",1.70510670664736E+018,2023-09-22 06:28:12+00:00,batakkerencom,1.65257686473993E+018,0,1,0,0,https://twitter.com/batakkerencom/status/1705106706647364056
destinasi wisata yang populer di Indonesia. Semoga kebakaran ini tidak terulang lagi dan Gunung Bromo bisa kembali ramai dikunjungi oleh wisatawan. #GunungBromo #WisataIndonesia,1.70513293226292E+018,2023-09-22 08:12:25+00:00,lina_ptr0,1.6856775673687E+018,0,0,0,0,https://twitter.com/lina_ptr0/status/1705132932262920287
gua lagi ngomel ngomel masalah yang bromo kebakaran. tiba tiba ibu gua nanya “ngapain?” terus gua jawab “lagi emosi tuh” eh tau nya dijawab “kalo emosi jangan dibawa kesini” kek wahhh ketawa gua 😅😅 okelah kalo gitu mau nya,1.70518528240295E+018,2023-09-22 11:40:26+00:00,ttoubeIi,1.5378323255133E+018,0,0,0,0,https://twitter.com/ttoubeIi/status/1705185282402951230
"td gunung karang para kebakaran bjir, ak LG di nanggerang sumpah depan ak kebakaran hutan gunung nyh byk bgt ak vidioin lngsung inget Bromo😪😪😪",1.70520813189319E+018,2023-09-22 13:11:14+00:00,akamsiyh,1.2485467538061E+018,0,0,0,0,https://twitter.com/akamsiyh/status/1705208131893198879
Kapan hari Ten bilang pingin ke bromo. Giliran ke sini lagi bromo abis kebakaran. Mending ke Labuan bajo dulu aja. Ajak djj atau ilichil sekalian nggak lupa father mother.,1.70538952405311E+018,2023-09-23 01:12:01+00:00,Auliaryeo,1.36924800002382E+018,0,0,0,0,https://twitter.com/Auliaryeo/status/1705389524053115079
@FaktaSepakbola Golnya di bantu asap kebakaran bromo 😂😂,1.70542289591953E+018,2023-09-23 03:24:38+00:00,lionel_faboo,1.60781221354867E+018,0,0,0,0,https://twitter.com/lionel_faboo/status/1705422895919530381
@RIIZEfess Ke bromo juga bromonya abis kebakaran jadi panas juga 😭😭,1.70547137325737E+018,2023-09-23 06:37:16+00:00,aplantifulsoul,1.21634098055663E+018,0,0,0,0,https://twitter.com/aplantifulsoul/status/1705471373257371789
Seperti biasa jadwal iseng podcast sebulan sekali akan meluncur hari ini.. mau bahas berita yang udah lama viral tapi masih Layak untuk dibahaas.. #Gunungbromo #bromo #kebakaranBromo #PrewedingBromo,1.70548218399629E+018,2023-09-23 07:20:13+00:00,HadramiSupra,938072216,0,1,0,0,https://twitter.com/HadramiSupra/status/1705482183996297483
@jookosusiloo @charismanda Sesi foto untuk avatar dilaksanakan di bromo. Konsepnya pake background bromo kebakaran.,1.70551689493626E+018,2023-09-23 09:38:09+00:00,musasyihab,344622950,0,1,0,0,https://twitter.com/musasyihab/status/1705516894936264919
@kegblgnunfaedh Kalau sampe lepas dari jerat hukum kita doakan saja rumah tangga mereka terbakar seperti Bromo yang kebakaran karena ulah mereka !,1.70571352218392E+018,2023-09-23 22:39:28+00:00,SarPin384221666,1.65375782126629E+018,0,0,0,0,https://twitter.com/SarPin384221666/status/1705713522183925938
"gue inget bgt wkt persiapan my speech gue sampe bnr” baca brita ttg kebakaran bromo lah museum lah ini itu semua, TAUNYA TOPIKNYA TTG GAME😭☝🏻",1.70573441673006E+018,2023-09-24 00:02:30+00:00,istjgarden,1.67145176746337E+018,0,2,0,1,https://twitter.com/istjgarden/status/1705734416730062883
"@Irwan2yah1 Kabut cuaca dingin donk, di Jawa hutannya sdh minim, jd nda ada kebakaran hutan, kecuali kemarin pengantin koplax yg bakar G Bromo... 😄",1.70578652252254E+018,2023-09-24 03:29:33+00:00,baworRockNRoll,1.50628865524121E+018,0,1,0,1,https://twitter.com/baworRockNRoll/status/1705786522522542185
eh tapi bromo abis kebakaran ding,1.70589590473223E+018,2023-09-24 10:44:12+00:00,paint10naked,1.07573851408645E+018,0,0,0,0,https://twitter.com/paint10naked/status/1705895904732237876
"Jgn dulu ten, bromo nya baru kebakaran😭🙏",1.70590795605385E+018,2023-09-24 11:32:05+00:00,jenoleecaptain,1.09321769081719E+018,0,0,0,0,https://twitter.com/jenoleecaptain/status/1705907956053852406
Bromo abis kebakaran bang 😭😭,1.70591203341652E+018,2023-09-24 11:48:17+00:00,japchayee,1.16085114800308E+018,0,0,0,0,https://twitter.com/japchayee/status/1705912033416527943
@cctvidiots Jangan sampek ada yang bikin kayak gini lagi di bromo Indonesia. Nanti kebakaran lagi,1.70593229879606E+018,2023-09-24 13:08:49+00:00,sebutsajacakto,2574383694,0,0,0,0,https://twitter.com/sebutsajacakto/status/1705932298796064920
"Harusnya pasangan capeng yg di Bromo, prewed-nya kayak gini. Lebih seru. Kalo kebakaran gak cuma sabananya aja, tapi sekalian orangnya. 🤦🙈😵‍💫",1.70595581690037E+018,2023-09-24 14:42:16+00:00,rizieqdivist,453931027,0,0,0,1,https://twitter.com/rizieqdivist/status/1705955816900378839
@kanatiara96 klo naik pesawat gue pernah. makanya ksni lu naik pesawat gue ajak ke bromo liat kebakaran 😂),1.70597206919077E+018,2023-09-24 15:46:51+00:00,khb131x,2743206944,0,1,0,0,https://twitter.com/khb131x/status/1705972069190774929
@flowerykaori aku mau ke bromo bulan depan eh udh kebakaran dluan☹️,1.70603630209599E+018,2023-09-24 20:02:05+00:00,_tiaraasn,629354062,0,1,0,0,https://twitter.com/_tiaraasn/status/1706036302095994955
@yundaaaaaaa Bromo lagi jelek habis kebakaran,1.70611681128314E+018,2023-09-25 01:22:00+00:00,Iqbal10302450,1.18124260291961E+018,0,0,0,0,https://twitter.com/Iqbal10302450/status/1706116811283149284
"baru ini menyambangi kawasan wisata Gunung Semeru bersama sang buah hati tercinta, Moana. Sempat ditutup beberapa waktu karena insiden di kawasan Taman Nasional Bromo Tengger Semeru (TNBTS), masih terlihat sisa-sisa kebakaran hebat yang kini sudah",1.70614884609783E+018,2023-09-25 03:29:18+00:00,amrizalpiliang_,1.69136272798034E+018,0,0,0,0,https://twitter.com/amrizalpiliang_/status/1706148846097834140
"Berikut ini topik Buletin bulan September : • Kebijakan Baru Kemendikbudristek: “Tidak Wajib Mengerjakan Skripsi”  Bagaimana Dengan UNSADA? • Kebakaran di Gunung Bromo, Siapa yang Patut disalahkan? • Beasiswa di UNSADA Mendukung Semangat Belajar Mahasiswa, Apakah Benar?",1.70615574738468E+018,2023-09-25 03:56:43+00:00,SwaraUnsada,245880165,0,1,0,0,https://twitter.com/SwaraUnsada/status/1706155747384689030
@cctvidiots Owh jadi yang di bromo tuh gini makanya kebakaran kwkw,1.70617075305673E+018,2023-09-25 04:56:21+00:00,azizlutfi50,1707170874,0,0,0,0,https://twitter.com/azizlutfi50/status/1706170753056731482
"@cctvidiots Coba kalo yg di Bromo kemaren konsepnya kaya gini, pasti gk bakal kebakaran tuh. wkwk",1.70617822460952E+018,2023-09-25 05:26:02+00:00,mnsrfe,1972364984,0,0,0,0,https://twitter.com/mnsrfe/status/1706178224609521994
"Baru ini aku dan Moana mengunjungi Gunung Bromo, tempat wisata yang luar biasa! Meski sempat ditutup karena kebakaran, sekarang udah aman banget. Cek foto-fotonya yuk, keren abis! #GunungBromo #WisataIndonesia",1.70619000475686E+018,2023-09-25 06:12:51+00:00,aguspramno,1.69060664254573E+018,0,0,0,0,https://twitter.com/aguspramno/status/1706190004756865354
bromo kebakaran bang😭,1.7062082458101E+018,2023-09-25 07:25:20+00:00,unifhtn,1.49286244425519E+018,0,0,0,0,https://twitter.com/unifhtn/status/1706208245810106396
Harusnya ini Hukuman untuk pengantin yang foto pre wedding di bromo sampai mengakibatkan kebakaran hebat,1.70623522194602E+018,2023-09-25 09:12:31+00:00,DhanLainLain,1.23541467344222E+018,0,0,0,0,https://twitter.com/DhanLainLain/status/1706235221946024133
"Jadi yg kmaren prewed sampe bromo kebakaran, jadi nikah apa enggak?",1.70624395679805E+018,2023-09-25 09:47:14+00:00,gvcay,735457862,0,1,0,1,https://twitter.com/gvcay/status/1706243956798058599
"bromo kebakaran, baluran kebakaran, bagaimana ini 😭",1.70625809267213E+018,2023-09-25 10:43:24+00:00,barbaramillic,540546643,0,0,0,0,https://twitter.com/barbaramillic/status/1706258092672139691
Jokes penyebab kebakaran di gunung bromo kemarin,1.70635011831907E+018,2023-09-25 16:49:05+00:00,Jealus5,1.18867541900161E+018,0,1,0,0,https://twitter.com/Jealus5/status/1706350118319079504
"MAHAL! PELAJARAN KEBAKARAN BROMO   Balai Besar Taman Nasional Bromo Tengger Semeru (BB TNBTS) menghitung dampak kerugian akibat kebakaran di savana Bromo sebesar Rp 5,4 miliar.   Kerugian yang dihitung mulai 6 September 2023 sampai 10 September 2023.  Diketahui, kebakaran kawasan…",1.7064809737546E+018,2023-09-26 01:29:03+00:00,rosidindotcom,1.60751972330622E+018,0,0,0,0,https://twitter.com/rosidindotcom/status/1706480973754605808
"@1antheloat Dkt bromo tak sgt, sbb baru lepas kebakaran. So berhabuk hehe tp view masih cantik!!",1.70649832476819E+018,2023-09-26 02:38:00+00:00,AsamKauMasam,1.59251680398059E+018,0,1,0,0,https://twitter.com/AsamKauMasam/status/1706498324768194948
"@remotivi Beberapa waktu lalu ada kebakaran di Canada, Hawaii, dan Bromo. Kasus-kasus ini cepat viral, dugaannya karena kerugian di atas permukaan tanah terlihat jelas. Beda dengan kebakaran gambut yang terjadi di bawah tanah, tidak terlihat kerugiannya padahal bahayanya sangat besar.",1.70658440360511E+018,2023-09-26 08:20:03+00:00,pantaugambut,8.42297785449775E+017,0,1,0,0,https://twitter.com/pantaugambut/status/1706584403605114967
"Laporan dari Kemenparekraf, Kebakaran Bromo merugikan negara hampir 90 Milyar (CNN Indonesia).  2 flares paved the way kalo kata anak K-Pop.",1.70660462338845E+018,2023-09-26 09:40:24+00:00,amusyarbini,9.96988576003801E+017,0,0,0,2,https://twitter.com/amusyarbini/status/1706604623388459163
"️️   ️️  Okay para sobat Creadiox yang lagi dengerin siaran kita nih, dari kasus kebakaran di bukit Teletubbies Gunung Bromo akibat flare untuk kebutuhan foto prewedding, menurut Sobat Creadiox, seberapa penting, sih, sesi foto prewedding itu?  ️️   ️️""",1.70664782536549E+018,2023-09-26 12:32:04+00:00,RUPAJELlTA,1.37461900144001E+018,0,1,0,0,https://twitter.com/RUPAJELlTA/status/1706647825365496026
"@memelord_666666 Nice meme 👍.  Mario Dandy × mobil jeep Rubicon × Gunung Bromo × foto prewedding × kebakaran hutan di Bukit Teletubbies, Gunung Bromo.",1.70669332953745E+018,2023-09-26 15:32:53+00:00,DSetyopribadi,7.49294877301616E+017,0,0,0,0,https://twitter.com/DSetyopribadi/status/1706693329537454229
@MassGemss Asep nya berasa flare kebakaran bromo,1.7067109968853E+018,2023-09-26 16:43:05+00:00,Abcdefghijohnp,1.68463080629431E+018,0,1,0,0,https://twitter.com/Abcdefghijohnp/status/1706710996885307466
@sosohohaaaa Ngopo ra menghijaukan bromo wae sing lebar kebakaran,1.70673356955161E+018,2023-09-26 18:12:47+00:00,Sigitsb_,1.14199405913471E+018,0,1,0,0,https://twitter.com/Sigitsb_/status/1706733569551614219
Ada yang kebakaran tp bukan Bromo,1.7068799527241E+018,2023-09-27 03:54:27+00:00,karsarenjana,1.12493978830014E+018,1,1,0,0,https://twitter.com/karsarenjana/status/1706879952724103319
"(Ditreskrimsus) Polda Jawa Timur mengambil alih kasus kebakaran hutan dan lahan (karhutla) kawasan Taman Nasional Bromo Tengger Semeru (TNBTS) seluas 989 hektare. Kasusnya sudah ditarik Polda Jawa Timur pada Jumat (22/9),"" kata""",1.70688946881967E+018,2023-09-27 04:32:16+00:00,AmaliaKartini2,1.67549642246311E+018,0,0,0,0,https://twitter.com/AmaliaKartini2/status/1706889468819673546
"Nia Niscaya selaku Adyatama Kepariwisataan dan Ekonomi Kreatif Ahli Utama menyebutkan dampak kerugian yang dihasilkan oleh kebakaran di Gunung Bromo mencapai Rp89,76 miliar #digoid",1.7069294532666E+018,2023-09-27 07:11:09+00:00,digoindo,1.27210807250101E+018,0,0,0,0,https://twitter.com/digoindo/status/1706929453266604455
Si tiba-tiba kelas hari ini di suruh buat puisi tema nya kebakaran bromo. Si serba tiba-tiba emang,1.70696220433836E+018,2023-09-27 09:21:17+00:00,pinkyybboys,1.35729488456719E+018,0,0,0,1,https://twitter.com/pinkyybboys/status/1706962204338360727
@ruth8823 @tyongkyuu Kakak kakak... btw tahun depan kalau ada waktu ayo ke bromo yuk! Tbtb keinget hahaha. Tahun depan dah selesai paling penghijauan yg bekas kebakaran,1.70701422980987E+018,2023-09-27 12:48:01+00:00,Depruttt,206541033,0,1,0,0,https://twitter.com/Depruttt/status/1707014229809873365
"Sekarang KLHK berencana bangun New Bromo jadi Destinasi Wisata Kelas Atas, See! Problem, Reaksi dan Solusi dari kebakaran atau dibakar lebih tepatnya sepertinya diskenariokan demi proyek itu.",1.70709697719932E+018,2023-09-27 18:16:50+00:00,_Banyoe,80366659,0,10,59,97,https://twitter.com/_Banyoe/status/1707096977199321328
"Di Indonesia prewedding bikin flare kebakaran di Bromo, di Irak kembang api bikin lebih dari 100 nyawa melayang. #prayforhamdaniya",1.70710823862451E+018,2023-09-27 19:01:35+00:00,wargatwitland,473609600,0,0,0,1,https://twitter.com/wargatwitland/status/1707108238624518439
"@pisiaprisya94 Mending jemplungin ke bromo yg kmren lagi kebakaran yaaa piss, biar gosong sekalian noh ini org 🤣",1.70722187436168E+018,2023-09-28 02:33:08+00:00,anakbapaklukito,80320409,0,1,0,0,https://twitter.com/anakbapaklukito/status/1707221874361688493
@nvtawbw @tyongkyuu @ruth8823 Nah ini entah 🥹 bromo kmrn item banget habis kebakaran yg area penanjakan. Hijaunya brp lama kira² blm tau,1.70722933602856E+018,2023-09-28 03:02:47+00:00,Depruttt,206541033,0,1,0,0,https://twitter.com/Depruttt/status/1707229336028565721
@strawbryz @yteeam kalau bromo sampe kebakaran bakalan digebukin sama mario dandy and friend,1.70723523759459E+018,2023-09-28 03:26:14+00:00,myrezandy,845573694,0,0,0,0,https://twitter.com/myrezandy/status/1707235237594599878
@gilbhas Kalau gitu yang kemarin bikin kebakaran bakal jadi duta wisata New Bromo gak?,1.70730115953769E+018,2023-09-28 07:48:11+00:00,VIPNetizen,1.1318479810603E+018,0,0,0,0,https://twitter.com/VIPNetizen/status/1707301159537697182
@flyingkecowa @irmennn @memelord_666666 @initiaraandini Apa abis kena kebakaran bromo?,1.70732039374753E+018,2023-09-28 09:04:37+00:00,ajengdstriN,301222869,0,0,0,0,https://twitter.com/ajengdstriN/status/1707320393747534034
"@achance97 @tanyakanrl iya kan, dari kasus kebakaran bromo, food review, trus bullying, blum juga akhir udah ada kasus penipuan bgini 😭🙏🏻",1.70740249495384E+018,2023-09-28 14:30:51+00:00,mawacik9,285551587,0,1,0,0,https://twitter.com/mawacik9/status/1707402494953840722
@thekangqueror Sayang sdh tutup ya bromo gara2 kebakaran itu,1.70742884934734E+018,2023-09-28 16:15:34+00:00,hari_baru,233496040,0,0,0,0,https://twitter.com/hari_baru/status/1707428849347346769
"Kok aneh yaa pikiranku, seolah Bromo"" balas apa yang terjadi sehingga sumsel akhir-akhir ini penuh asap karena kebakaran lahan :))) Pemikiran macam apa aku ini :))""",1.7075762480658E+018,2023-09-29 02:01:17+00:00,deaintandis,529386321,0,0,0,0,https://twitter.com/deaintandis/status/1707576248065802332
@aai_mandu @bimaprimidiza @kochengfs Gaslighting sono sampe kebakaran kek bromo wkwkwk. Dikasih tau yg bener malah ngangu ngangu,1.70759391439457E+018,2023-09-29 03:11:29+00:00,kageiyamaa,403891666,0,2,0,0,https://twitter.com/kageiyamaa/status/1707593914394579364
"Adakah jerebu ini dari kebakaran di Bromo kelmarin?   Kalau ye, memang gila. Pre wedding punya hal, berjuta orang affected",1.70770201812995E+018,2023-09-29 10:21:03+00:00,pickyhn,223794454,0,0,1,1,https://twitter.com/pickyhn/status/1707702018129957218
"@tanyakanrl Bromo kebakaran gegara konsep dream wedding, trs ini lagi kembang api didlm ruangan.",1.70773397639446E+018,2023-09-29 12:28:02+00:00,Seokmaecyu,1.20551664084401E+018,0,0,0,0,https://twitter.com/Seokmaecyu/status/1707733976394469504
@skysatur @tanyakanrl Intinya ini dijadikan pelajaran. Momen bahagia nggk selamanya perlu api api. Yg diluar ruangan juga kebakaran kek Bromo kemarin.,1.70773622064901E+018,2023-09-29 12:36:57+00:00,Rosefanse_,1.54281430343445E+018,0,0,5,47,https://twitter.com/Rosefanse_/status/1707736220649017773
@wtnbisland oh jelas GKPAPA BGT KOK cm kebakaran ky bromo ajh,1.70773844467459E+018,2023-09-29 12:45:48+00:00,rashbrryjae,1.51727817551172E+018,0,1,0,0,https://twitter.com/rashbrryjae/status/1707738444674592934
"@ndrosubiyanto @tanyakanrl Jgn kan yg indoor, yg outdoor aja sampe amsyong itu kayak Bromo malah jd kebakaran hutan 😭",1.70774396709649E+018,2023-09-29 13:07:44+00:00,atm0stphere,9.95608107370692E+017,0,3,3,31,https://twitter.com/atm0stphere/status/1707743967096492313
@tanyakanrl kemarin pre wedding pake kembang api savana bromo kebakaran sekarang acara wedding pake kembang api juga 113 nyawa melayang,1.70774434772128E+018,2023-09-29 13:09:15+00:00,RMMangkuboto,1.43446055409821E+018,0,0,0,1,https://twitter.com/RMMangkuboto/status/1707744347721285663
"@tanyakanrl Besok2 kalau nikahan pake acara tema nya air aja biar gak kebakaran, kemarin aja prewedding pake acara ada api nya malah bikin satu gunung Bromo kebakaran",1.70774453138566E+018,2023-09-29 13:09:59+00:00,Ario_Kamandanu,161818415,0,0,0,0,https://twitter.com/Ario_Kamandanu/status/1707744531385667903
"@tanyakanrl Allah mengijinkan apapun, termasuk dream wedding yg harus nya membahagiakan bisa Allah ubah.  Mau outdoor penggunaan api jga salah mau indoor jga Bromo kebakaran...😔",1.70776796852723E+018,2023-09-29 14:43:07+00:00,achmari_h,1.57762547945218E+018,0,0,0,0,https://twitter.com/achmari_h/status/1707767968527237211
"Bromo kebakaran karena flare dan lalu di Irak, Wedding Hall habis terbakar karena atraksi Firework... Keputusan yang bijak Asian Games 2022 pake digital Firework!",1.7077778644632E+018,2023-09-29 15:22:26+00:00,biyarinshih,1.54204200837802E+018,0,0,0,0,https://twitter.com/biyarinshih/status/1707777864463208481
Jadi inget Juli lalu pas ke Bromo (sebelum kebakaran) juga lagi full moon.,1.70778069578203E+018,2023-09-29 15:33:41+00:00,CPragitha,1.32972417053236E+018,0,0,0,0,https://twitter.com/CPragitha/status/1707780695782031697
"patut e bromo kebakaran wingi sing disalahke tetep aku hufft -,",1.70778619645229E+018,2023-09-29 15:55:33+00:00,henstwn_,1.31731815546785E+018,0,0,0,0,https://twitter.com/henstwn_/status/1707786196452298910
Yongalahh kebakaran maneh.??? Wingi bromo saiki lawu 😭😭,1.70779995616432E+018,2023-09-29 16:50:13+00:00,xxby_Rubyy,1.14499865562086E+018,0,0,0,0,https://twitter.com/xxby_Rubyy/status/1707799956164325448
"@AREAJULID Indonesia prewed kebakaran Bromo, Irak nikahan bakar gedung hadeww",1.7078305978155E+018,2023-09-29 18:51:59+00:00,DitAnggreyni,163746231,0,0,0,0,https://twitter.com/DitAnggreyni/status/1707830597815505192
@leyxmun @tanyakanrl Jgnkah di indoor di outdoor kek di bromo aja kebakaran... limbad aja atraksi api kebakran jenggot intinya jgn bermain api lbh baik kita bermain kepantai yu... kita jalan 😂😂,1.70784726225538E+018,2023-09-29 19:58:12+00:00,OrizaSativa09,1.60511337192977E+018,0,0,0,0,https://twitter.com/OrizaSativa09/status/1707847262255386914
@InfoFPMKI ngeri banget dehhh baru kemaren kebakaran gunung bromo,1.7078686415624E+018,2023-09-29 21:23:09+00:00,amelryah97,1.18234124227056E+018,0,0,0,1,https://twitter.com/amelryah97/status/1707868641562403154
"@leyxmun @tanyakanrl Di outdoor aja bisa kebakaran ye kan gaes, apalagi di indoor tuh,, keknya WO nya gatau kabar bromo di sini :(( RIP""",1.70789340917498E+018,2023-09-29 23:01:34+00:00,ZeemonZ120994,8.93419740697206E+017,0,0,0,0,https://twitter.com/ZeemonZ120994/status/1707893409174986932
@tanyakanrl Innalilahi..kmaren heboh pre-wed bikin Bromo kebakaran..skrng ini wedding malah kebakaran..,1.70792090519905E+018,2023-09-30 00:50:50+00:00,grrraargh,480858414,0,0,0,0,https://twitter.com/grrraargh/status/1707920905199055101
@KontenBerfaedah Ini mirip sama yg kemarin kebakaran di Bromo!,1.70795571511633E+018,2023-09-30 03:09:09+00:00,AndrewSinaga9,1.02760965959768E+018,0,0,0,0,https://twitter.com/AndrewSinaga9/status/1707955715116339281
"@opinijelek @tanyakanrl Kmren di bromo itu outdor  bisa kebakaran juga 🤣 Intinya jangan bermain main api,api itu berbahaya 😂",1.70796070757537E+018,2023-09-30 03:28:59+00:00,aken_zank,8.48606650202177E+017,0,0,0,0,https://twitter.com/aken_zank/status/1707960707575378125
"Balai Besar Taman Nasional Bromo Tengger Semeru (TNBTS) menyebut total kerugian kebakaran di Gunung Bromo, Jawa Timur akibat flare prewedding mencapai Rp8,3 miliar.",1.7079835389379E+018,2023-09-30 04:59:43+00:00,univlox,1.42139383114926E+018,0,1,0,1,https://twitter.com/univlox/status/1707983538937905414
@AREAJULID temanya kebakaran bromo,1.70802189487489E+018,2023-09-30 07:32:07+00:00,im_ttak,1.29059843283542E+018,0,0,0,0,https://twitter.com/im_ttak/status/1708021894874898468
"Klo baca ky gini &amp  kebakaran prewed di bromo, jd manajemen venue ternyata kerjanya berat, ya. Mgkn sblmnya kita gak prnh nyangka foto prewed pk flare dg tangan mempelai yg gak bisa hati2. Gak pk logika gt tangannya asik melambai kenain pohon.",1.70805175675482E+018,2023-09-30 09:30:47+00:00,hastarika,158651508,0,1,0,0,https://twitter.com/hastarika/status/1708051756754829638
"@chimmynunna Namjoon kalo tau kasus bromo kebakaran terus yg bakar nuntut balik, gimana ya?",1.70806791906489E+018,2023-09-30 10:35:00+00:00,optimusprank,1.00573821203411E+018,0,1,0,0,https://twitter.com/optimusprank/status/1708067919064899762
@NgakakSoHaard Gapapa lah seenggaknya dia ga bikin bromo kebakaran 🤣,1.70807302922871E+018,2023-09-30 10:55:19+00:00,curut_mati,81336913,0,0,0,0,https://twitter.com/curut_mati/status/1708073029228712089
"@tvindonesiawkwk Dari kejadian kebakaran bromo sama kejadian ini, aku masih gak ngerti kenapa pake unsur api di acara yg berhubungan sama pernikahan. Perasaan api gak bikin makin romantis/makin sakral. Aneh bgt. Yg deket sama unsur api bukannya malah pemakaman ya (misal: kremasi, ngaben)",1.70809937048969E+018,2023-09-30 12:39:59+00:00,hannmuse,1.06557093450382E+018,1,10,34,493,https://twitter.com/hannmuse/status/1708099370489692312
"Gunung lawu yg kebakaran aja abu nya sampe kota lain, apalagi yg di bromo separah apa",1.70810148457828E+018,2023-09-30 12:48:23+00:00,Nolakmakan,1.36020409800022E+018,0,0,0,0,https://twitter.com/Nolakmakan/status/1708101484578287833
"@tvindonesiawkwk 2023 gue pending nikah dulu dah. Kemaren bromo kebakaran, sekarang venue kebakaran. 😭",1.70811463053359E+018,2023-09-30 13:40:37+00:00,gunturr_putra,78645535,0,1,0,0,https://twitter.com/gunturr_putra/status/1708114630533599489
"Ada tamu nginep kok mau bebakaran pake arang tanpa alat, ga baca berita kebakaran di Bromo apa ya. Suka aneh2 bgt si rangorang. Merasa bayar terus suka2 #JanganGitu ya",1.70811711576358E+018,2023-09-30 13:50:30+00:00,thalitoy,80023716,0,0,0,0,https://twitter.com/thalitoy/status/1708117115763581279
"Ada pre-wedding yang ngebakar sebagian Bromo, ada ceremonial wedding yang bikin kebakaran hebat dan menewaskan orang2  Serba sebi wedding ini emang penuh spark and flame ya 🔥  Tapi kesamaannya satu: Buat kejayaan konten",1.7081242995701E+018,2023-09-30 14:19:03+00:00,siomayfork,1.42980947156857E+018,0,0,0,0,https://twitter.com/siomayfork/status/1708124299570102708
@rossawahyu @KontenBerfaedah Belom tentu juga berita bromo kebakaran jadi headline utama di iraq 🤣🤣biasanya berita perihal mancanegara ditayangkan di ujung akhir acara berita selesai,1.70814897625042E+018,2023-09-30 15:57:06+00:00,elekstabilitas,1.28375621901069E+018,0,0,0,1,https://twitter.com/elekstabilitas/status/1708148976250425679
@basaillive Satu perguruan sama WO kebakaran Bromo nih 😬,1.7083217051383E+018,2023-10-01 03:23:28+00:00,omsidji,1.65973319544802E+018,0,1,0,1,https://twitter.com/omsidji/status/1708321705138307546
"@AREAJULID komentarnya sick bgt sihhhh. se gak peduli itukah sama issue kebakaran hutan ini? kemarin masalah bromo aja rame bgt, ni masalah kalimantan dan sumatra dianggap anak tiri kah?",1.70847473512919E+018,2023-10-01 13:31:33+00:00,kopilangit__,1.21949143248803E+018,0,3,2,2,https://twitter.com/kopilangit__/status/1708474735129198846
Udah ngerencanain bulan Desember mao ke bromo eh kebakaran  Udah niat juga kosongin jadwal akhir bulan Oktober ke gn lawu eh kebakaran juga ☹️,1.70855757116094E+018,2023-10-01 19:00:43+00:00,AFajri288,1.14491350825912E+018,0,0,0,0,https://twitter.com/AFajri288/status/1708557571160940545
"Fix lah anjing gw menolak lupa kejadian fotografer goblok di bromo flare kemarin klo tu bromo ga kebakaran gw akhir bulan ini dah motret disana n duitnya buat hilink pas tahun baru lah taik, 6 project gw angus gobloq parah balik modal kega ribet n buang waktu iya taik babik",1.70856884619672E+018,2023-10-01 19:45:31+00:00,furinoriburi,1.10983535041789E+018,0,0,1,1,https://twitter.com/furinoriburi/status/1708568846196728195
Kenapa kebakaran di kalimantan ga seheboh kebakaran bromo?,1.7086418516523E+018,2023-10-02 00:35:37+00:00,virgoajade,1.63915358996387E+018,3,13,21,50,https://twitter.com/virgoajade/status/1708641851652309431
"@Jelajahi_IDN Bromo diwaktu lalu, sebelum ternoda kebakaran akibat prewed",1.70866307936459E+018,2023-10-02 01:59:58+00:00,PowerJateng,1.70104462179797E+018,0,0,1,0,https://twitter.com/PowerJateng/status/1708663079364591667
Lu pikir kebakaran hutan ini lucu?  Kebakaran bromo yg ga seberapa itu aja kalian udah kebakaran jenggot  Centang biru tai kucing,1.70867411516571E+018,2023-10-02 02:43:49+00:00,ntijamet,93490178,0,0,5,16,https://twitter.com/ntijamet/status/1708674115165716515
"coba reaksi netizen sama ketika kebakaran di bromo, yaa.",1.70867452463884E+018,2023-10-02 02:45:26+00:00,Siro_gane,79664694,0,0,2,1,https://twitter.com/Siro_gane/status/1708674524638842923
